0,1,2,3
U,R,2F,D'
U,R,2F,2U
U,R,2F,2F
U,R,2F,2R
U,R,2F,2L
U,R,2F,2B
U,R,2F,2D
U,R,2F,2U'
U,R,2F,2F'
U,R,2F,2R'
U,R,2F,2L'
U,R,2F,2B'
U,R,2F,2D'
U,R,2R,U
U,R,2R,F
U,R,2R,R
U,R,2R,L
U,R,2R,B
U,R,2R,D
U,R,2R,U'
U,R,2R,F'
U,R,2R,R'
U,R,2R,L'
U,R,2R,B'
U,R,2R,D'
U,R,2R,2U
U,R,2R,2F
U,R,2R,2R
U,R,2R,2L
U,R,2R,2B
U,R,2R,2D
U,R,2R,2U'
U,R,2R,2F'
U,R,2R,2R'
U,R,2R,2L'
U,R,2R,2B'
U,R,2R,2D'
U,R,2L,U
U,R,2L,F
U,R,2L,R
U,R,2L,L
U,R,2L,B
U,R,2L,D
U,R,2L,U'
U,R,2L,F'
U,R,2L,R'
U,R,2L,L'
U,R,2L,B'
U,R,2L,D'
U,R,2L,2U
U,R,2L,2F
U,R,2L,2R
U,R,2L,2L
U,R,2L,2B
U,R,2L,2D
U,R,2L,2U'
U,R,2L,2F'
U,R,2L,2R'
U,R,2L,2L'
U,R,2L,2B'
U,R,2L,2D'
U,R,2B,U
U,R,2B,F
U,R,2B,R
U,R,2B,L
U,R,2B,B
U,R,2B,D
U,R,2B,U'
U,R,2B,F'
U,R,2B,R'
U,R,2B,L'
U,R,2B,B'
U,R,2B,D'
U,R,2B,2U
U,R,2B,2F
U,R,2B,2R
U,R,2B,2L
U,R,2B,2B
U,R,2B,2D
U,R,2B,2U'
U,R,2B,2F'
U,R,2B,2R'
U,R,2B,2L'
U,R,2B,2B'
U,R,2B,2D'
U,R,2D,U
U,R,2D,F
U,R,2D,R
U,R,2D,L
U,R,2D,B
U,R,2D,D
U,R,2D,U'
U,R,2D,F'
U,R,2D,R'
U,R,2D,L'
U,R,2D,B'
U,R,2D,D'
U,R,2D,2U
U,R,2D,2F
U,R,2D,2R
U,R,2D,2L
U,R,2D,2B
U,R,2D,2D
U,R,2D,2U'
U,R,2D,2F'
U,R,2D,2R'
U,R,2D,2L'
U,R,2D,2B'
U,R,2D,2D'
U,R,2U',U
U,R,2U',F
U,R,2U',R
U,R,2U',L
U,R,2U',B
U,R,2U',D
U,R,2U',U'
U,R,2U',F'
U,R,2U',R'
U,R,2U',L'
U,R,2U',B'
U,R,2U',D'
U,R,2U',2U
U,R,2U',2F
U,R,2U',2R
U,R,2U',2L
U,R,2U',2B
U,R,2U',2D
U,R,2U',2U'
U,R,2U',2F'
U,R,2U',2R'
U,R,2U',2L'
U,R,2U',2B'
U,R,2U',2D'
U,R,2F',U
U,R,2F',F
U,R,2F',R
U,R,2F',L
U,R,2F',B
U,R,2F',D
U,R,2F',U'
U,R,2F',F'
U,R,2F',R'
U,R,2F',L'
U,R,2F',B'
U,R,2F',D'
U,R,2F',2U
U,R,2F',2F
U,R,2F',2R
U,R,2F',2L
U,R,2F',2B
U,R,2F',2D
U,R,2F',2U'
U,R,2F',2F'
U,R,2F',2R'
U,R,2F',2L'
U,R,2F',2B'
U,R,2F',2D'
U,R,2R',U
U,R,2R',F
U,R,2R',R
U,R,2R',L
U,R,2R',B
U,R,2R',D
U,R,2R',U'
U,R,2R',F'
U,R,2R',R'
U,R,2R',L'
U,R,2R',B'
U,R,2R',D'
U,R,2R',2U
U,R,2R',2F
U,R,2R',2R
U,R,2R',2L
U,R,2R',2B
U,R,2R',2D
U,R,2R',2U'
U,R,2R',2F'
U,R,2R',2R'
U,R,2R',2L'
U,R,2R',2B'
U,R,2R',2D'
U,R,2L',U
U,R,2L',F
U,R,2L',R
U,R,2L',L
U,R,2L',B
U,R,2L',D
U,R,2L',U'
U,R,2L',F'
U,R,2L',R'
U,R,2L',L'
U,R,2L',B'
U,R,2L',D'
U,R,2L',2U
U,R,2L',2F
U,R,2L',2R
U,R,2L',2L
U,R,2L',2B
U,R,2L',2D
U,R,2L',2U'
U,R,2L',2F'
U,R,2L',2R'
U,R,2L',2L'
U,R,2L',2B'
U,R,2L',2D'
U,R,2B',U
U,R,2B',F
U,R,2B',R
U,R,2B',L
U,R,2B',B
U,R,2B',D
U,R,2B',U'
U,R,2B',F'
U,R,2B',R'
U,R,2B',L'
U,R,2B',B'
U,R,2B',D'
U,R,2B',2U
U,R,2B',2F
U,R,2B',2R
U,R,2B',2L
U,R,2B',2B
U,R,2B',2D
U,R,2B',2U'
U,R,2B',2F'
U,R,2B',2R'
U,R,2B',2L'
U,R,2B',2B'
U,R,2B',2D'
U,R,2D',U
U,R,2D',F
U,R,2D',R
U,R,2D',L
U,R,2D',B
U,R,2D',D
U,R,2D',U'
U,R,2D',F'
U,R,2D',R'
U,R,2D',L'
U,R,2D',B'
U,R,2D',D'
U,R,2D',2U
U,R,2D',2F
U,R,2D',2R
U,R,2D',2L
U,R,2D',2B
U,R,2D',2D
U,R,2D',2U'
U,R,2D',2F'
U,R,2D',2R'
U,R,2D',2L'
U,R,2D',2B'
U,R,2D',2D'
U,L,U,U
U,L,U,F
U,L,U,R
U,L,U,L
U,L,U,B
U,L,U,D
U,L,U,U'
U,L,U,F'
U,L,U,R'
U,L,U,L'
U,L,U,B'
U,L,U,D'
U,L,U,2U
U,L,U,2F
U,L,U,2R
U,L,U,2L
U,L,U,2B
U,L,U,2D
U,L,U,2U'
U,L,U,2F'
U,L,U,2R'
U,L,U,2L'
U,L,U,2B'
U,L,U,2D'
U,L,F,U
U,L,F,F
U,L,F,R
U,L,F,L
U,L,F,B
U,L,F,D
U,L,F,U'
U,L,F,F'
U,L,F,R'
U,L,F,L'
U,L,F,B'
U,L,F,D'
U,L,F,2U
U,L,F,2F
U,L,F,2R
U,L,F,2L
U,L,F,2B
U,L,F,2D
U,L,F,2U'
U,L,F,2F'
U,L,F,2R'
U,L,F,2L'
U,L,F,2B'
U,L,F,2D'
U,L,R,U
U,L,R,F
U,L,R,R
U,L,R,L
U,L,R,B
U,L,R,D
U,L,R,U'
U,L,R,F'
U,L,R,R'
U,L,R,L'
U,L,R,B'
U,L,R,D'
U,L,R,2U
U,L,R,2F
U,L,R,2R
U,L,R,2L
U,L,R,2B
U,L,R,2D
U,L,R,2U'
U,L,R,2F'
U,L,R,2R'
U,L,R,2L'
U,L,R,2B'
U,L,R,2D'
U,L,L,U
U,L,L,F
U,L,L,R
U,L,L,L
U,L,L,B
U,L,L,D
U,L,L,U'
U,L,L,F'
U,L,L,R'
U,L,L,L'
U,L,L,B'
U,L,L,D'
U,L,L,2U
U,L,L,2F
U,L,L,2R
U,L,L,2L
U,L,L,2B
U,L,L,2D
U,L,L,2U'
U,L,L,2F'
U,L,L,2R'
U,L,L,2L'
U,L,L,2B'
U,L,L,2D'
U,L,B,U
U,L,B,F
U,L,B,R
U,L,B,L
U,L,B,B
U,L,B,D
U,L,B,U'
U,L,B,F'
U,L,B,R'
U,L,B,L'
U,L,B,B'
U,L,B,D'
U,L,B,2U
U,L,B,2F
U,L,B,2R
U,L,B,2L
U,L,B,2B
U,L,B,2D
U,L,B,2U'
U,L,B,2F'
U,L,B,2R'
U,L,B,2L'
U,L,B,2B'
U,L,B,2D'
U,L,D,U
U,L,D,F
U,L,D,R
U,L,D,L
U,L,D,B
U,L,D,D
U,L,D,U'
U,L,D,F'
U,L,D,R'
U,L,D,L'
U,L,D,B'
U,L,D,D'
U,L,D,2U
U,L,D,2F
U,L,D,2R
U,L,D,2L
U,L,D,2B
U,L,D,2D
U,L,D,2U'
U,L,D,2F'
U,L,D,2R'
U,L,D,2L'
U,L,D,2B'
U,L,D,2D'
U,L,U',U
U,L,U',F
U,L,U',R
U,L,U',L
U,L,U',B
U,L,U',D
U,L,U',U'
U,L,U',F'
U,L,U',R'
U,L,U',L'
U,L,U',B'
U,L,U',D'
U,L,U',2U
U,L,U',2F
U,L,U',2R
U,L,U',2L
U,L,U',2B
U,L,U',2D
U,L,U',2U'
U,L,U',2F'
U,L,U',2R'
U,L,U',2L'
U,L,U',2B'
U,L,U',2D'
U,L,F',U
U,L,F',F
U,L,F',R
U,L,F',L
U,L,F',B
U,L,F',D
U,L,F',U'
U,L,F',F'
U,L,F',R'
U,L,F',L'
U,L,F',B'
U,L,F',D'
U,L,F',2U
U,L,F',2F
U,L,F',2R
U,L,F',2L
U,L,F',2B
U,L,F',2D
U,L,F',2U'
U,L,F',2F'
U,L,F',2R'
U,L,F',2L'
U,L,F',2B'
U,L,F',2D'
U,L,R',U
U,L,R',F
U,L,R',R
U,L,R',L
U,L,R',B
U,L,R',D
U,L,R',U'
U,L,R',F'
U,L,R',R'
U,L,R',L'
U,L,R',B'
U,L,R',D'
U,L,R',2U
U,L,R',2F
U,L,R',2R
U,L,R',2L
U,L,R',2B
U,L,R',2D
U,L,R',2U'
U,L,R',2F'
U,L,R',2R'
U,L,R',2L'
U,L,R',2B'
U,L,R',2D'
U,L,L',U
U,L,L',F
U,L,L',R
U,L,L',L
U,L,L',B
U,L,L',D
U,L,L',U'
U,L,L',F'
U,L,L',R'
U,L,L',L'
U,L,L',B'
U,L,L',D'
U,L,L',2U
U,L,L',2F
U,L,L',2R
U,L,L',2L
U,L,L',2B
U,L,L',2D
U,L,L',2U'
U,L,L',2F'
U,L,L',2R'
U,L,L',2L'
U,L,L',2B'
U,L,L',2D'
U,L,B',U
U,L,B',F
U,L,B',R
U,L,B',L
U,L,B',B
U,L,B',D
U,L,B',U'
U,L,B',F'
U,L,B',R'
U,L,B',L'
U,L,B',B'
U,L,B',D'
U,L,B',2U
U,L,B',2F
U,L,B',2R
U,L,B',2L
U,L,B',2B
U,L,B',2D
U,L,B',2U'
U,L,B',2F'
U,L,B',2R'
U,L,B',2L'
U,L,B',2B'
U,L,B',2D'
U,L,D',U
U,L,D',F
U,L,D',R
U,L,D',L
U,L,D',B
U,L,D',D
U,L,D',U'
U,L,D',F'
U,L,D',R'
U,L,D',L'
U,L,D',B'
U,L,D',D'
U,L,D',2U
U,L,D',2F
U,L,D',2R
U,L,D',2L
U,L,D',2B
U,L,D',2D
U,L,D',2U'
U,L,D',2F'
U,L,D',2R'
U,L,D',2L'
U,L,D',2B'
U,L,D',2D'
U,L,2U,U
U,L,2U,F
U,L,2U,R
U,L,2U,L
U,L,2U,B
U,L,2U,D
U,L,2U,U'
U,L,2U,F'
U,L,2U,R'
U,L,2U,L'
U,L,2U,B'
U,L,2U,D'
U,L,2U,2U
U,L,2U,2F
U,L,2U,2R
U,L,2U,2L
U,L,2U,2B
U,L,2U,2D
U,L,2U,2U'
U,L,2U,2F'
U,L,2U,2R'
U,L,2U,2L'
U,L,2U,2B'
U,L,2U,2D'
U,L,2F,U
U,L,2F,F
U,L,2F,R
U,L,2F,L
U,L,2F,B
U,L,2F,D
U,L,2F,U'
U,L,2F,F'
U,L,2F,R'
U,L,2F,L'
U,L,2F,B'
U,L,2F,D'
U,L,2F,2U
U,L,2F,2F
U,L,2F,2R
U,L,2F,2L
U,L,2F,2B
U,L,2F,2D
U,L,2F,2U'
U,L,2F,2F'
U,L,2F,2R'
U,L,2F,2L'
U,L,2F,2B'
U,L,2F,2D'
U,L,2R,U
U,L,2R,F
U,L,2R,R
U,L,2R,L
U,L,2R,B
U,L,2R,D
U,L,2R,U'
U,L,2R,F'
U,L,2R,R'
U,L,2R,L'
U,L,2R,B'
U,L,2R,D'
U,L,2R,2U
U,L,2R,2F
U,L,2R,2R
U,L,2R,2L
U,L,2R,2B
U,L,2R,2D
U,L,2R,2U'
U,L,2R,2F'
U,L,2R,2R'
U,L,2R,2L'
U,L,2R,2B'
U,L,2R,2D'
U,L,2L,U
U,L,2L,F
U,L,2L,R
U,L,2L,L
U,L,2L,B
U,L,2L,D
U,L,2L,U'
U,L,2L,F'
U,L,2L,R'
U,L,2L,L'
U,L,2L,B'
U,L,2L,D'
U,L,2L,2U
U,L,2L,2F
U,L,2L,2R
U,L,2L,2L
U,L,2L,2B
U,L,2L,2D
U,L,2L,2U'
U,L,2L,2F'
U,L,2L,2R'
U,L,2L,2L'
U,L,2L,2B'
U,L,2L,2D'
U,L,2B,U
U,L,2B,F
U,L,2B,R
U,L,2B,L
U,L,2B,B
U,L,2B,D
U,L,2B,U'
U,L,2B,F'
U,L,2B,R'
U,L,2B,L'
U,L,2B,B'
U,L,2B,D'
U,L,2B,2U
U,L,2B,2F
U,L,2B,2R
U,L,2B,2L
U,L,2B,2B
U,L,2B,2D
U,L,2B,2U'
U,L,2B,2F'
U,L,2B,2R'
U,L,2B,2L'
U,L,2B,2B'
U,L,2B,2D'
U,L,2D,U
U,L,2D,F
U,L,2D,R
U,L,2D,L
U,L,2D,B
U,L,2D,D
U,L,2D,U'
U,L,2D,F'
U,L,2D,R'
U,L,2D,L'
U,L,2D,B'
U,L,2D,D'
U,L,2D,2U
U,L,2D,2F
U,L,2D,2R
U,L,2D,2L
U,L,2D,2B
U,L,2D,2D
U,L,2D,2U'
U,L,2D,2F'
U,L,2D,2R'
U,L,2D,2L'
U,L,2D,2B'
U,L,2D,2D'
U,L,2U',U
U,L,2U',F
U,L,2U',R
U,L,2U',L
U,L,2U',B
U,L,2U',D
U,L,2U',U'
U,L,2U',F'
U,L,2U',R'
U,L,2U',L'
U,L,2U',B'
U,L,2U',D'
U,L,2U',2U
U,L,2U',2F
U,L,2U',2R
U,L,2U',2L
U,L,2U',2B
U,L,2U',2D
U,L,2U',2U'
U,L,2U',2F'
U,L,2U',2R'
U,L,2U',2L'
U,L,2U',2B'
U,L,2U',2D'
U,L,2F',U
U,L,2F',F
U,L,2F',R
U,L,2F',L
U,L,2F',B
U,L,2F',D
U,L,2F',U'
U,L,2F',F'
U,L,2F',R'
U,L,2F',L'
U,L,2F',B'
U,L,2F',D'
U,L,2F',2U
U,L,2F',2F
U,L,2F',2R
U,L,2F',2L
U,L,2F',2B
U,L,2F',2D
U,L,2F',2U'
U,L,2F',2F'
U,L,2F',2R'
U,L,2F',2L'
U,L,2F',2B'
U,L,2F',2D'
U,L,2R',U
U,L,2R',F
U,L,2R',R
U,L,2R',L
U,L,2R',B
U,L,2R',D
U,L,2R',U'
U,L,2R',F'
U,L,2R',R'
U,L,2R',L'
U,L,2R',B'
U,L,2R',D'
U,L,2R',2U
U,L,2R',2F
U,L,2R',2R
U,L,2R',2L
U,L,2R',2B
U,L,2R',2D
U,L,2R',2U'
U,L,2R',2F'
U,L,2R',2R'
U,L,2R',2L'
U,L,2R',2B'
U,L,2R',2D'
U,L,2L',U
U,L,2L',F
U,L,2L',R
U,L,2L',L
U,L,2L',B
U,L,2L',D
U,L,2L',U'
U,L,2L',F'
U,L,2L',R'
U,L,2L',L'
U,L,2L',B'
U,L,2L',D'
U,L,2L',2U
U,L,2L',2F
U,L,2L',2R
U,L,2L',2L
U,L,2L',2B
U,L,2L',2D
U,L,2L',2U'
U,L,2L',2F'
U,L,2L',2R'
U,L,2L',2L'
U,L,2L',2B'
U,L,2L',2D'
U,L,2B',U
U,L,2B',F
U,L,2B',R
U,L,2B',L
U,L,2B',B
U,L,2B',D
U,L,2B',U'
U,L,2B',F'
U,L,2B',R'
U,L,2B',L'
U,L,2B',B'
U,L,2B',D'
U,L,2B',2U
U,L,2B',2F
U,L,2B',2R
U,L,2B',2L
U,L,2B',2B
U,L,2B',2D
U,L,2B',2U'
U,L,2B',2F'
U,L,2B',2R'
U,L,2B',2L'
U,L,2B',2B'
U,L,2B',2D'
U,L,2D',U
U,L,2D',F
U,L,2D',R
U,L,2D',L
U,L,2D',B
U,L,2D',D
U,L,2D',U'
U,L,2D',F'
U,L,2D',R'
U,L,2D',L'
U,L,2D',B'
U,L,2D',D'
U,L,2D',2U
U,L,2D',2F
U,L,2D',2R
U,L,2D',2L
U,L,2D',2B
U,L,2D',2D
U,L,2D',2U'
U,L,2D',2F'
U,L,2D',2R'
U,L,2D',2L'
U,L,2D',2B'
U,L,2D',2D'
U,B,U,U
U,B,U,F
U,B,U,R
U,B,U,L
U,B,U,B
U,B,U,D
U,B,U,U'
U,B,U,F'
U,B,U,R'
U,B,U,L'
U,B,U,B'
U,B,U,D'
U,B,U,2U
U,B,U,2F
U,B,U,2R
U,B,U,2L
U,B,U,2B
U,B,U,2D
U,B,U,2U'
U,B,U,2F'
U,B,U,2R'
U,B,U,2L'
U,B,U,2B'
U,B,U,2D'
U,B,F,U
U,B,F,F
U,B,F,R
U,B,F,L
U,B,F,B
U,B,F,D
U,B,F,U'
U,B,F,F'
U,B,F,R'
U,B,F,L'
U,B,F,B'
U,B,F,D'
U,B,F,2U
U,B,F,2F
U,B,F,2R
U,B,F,2L
U,B,F,2B
U,B,F,2D
U,B,F,2U'
U,B,F,2F'
U,B,F,2R'
U,B,F,2L'
U,B,F,2B'
U,B,F,2D'
U,B,R,U
U,B,R,F
U,B,R,R
U,B,R,L
U,B,R,B
U,B,R,D
U,B,R,U'
U,B,R,F'
U,B,R,R'
U,B,R,L'
U,B,R,B'
U,B,R,D'
U,B,R,2U
U,B,R,2F
U,B,R,2R
U,B,R,2L
U,B,R,2B
U,B,R,2D
U,B,R,2U'
U,B,R,2F'
U,B,R,2R'
U,B,R,2L'
U,B,R,2B'
U,B,R,2D'
U,B,L,U
U,B,L,F
U,B,L,R
U,B,L,L
U,B,L,B
U,B,L,D
U,B,L,U'
U,B,L,F'
U,B,L,R'
U,B,L,L'
U,B,L,B'
U,B,L,D'
U,B,L,2U
U,B,L,2F
U,B,L,2R
U,B,L,2L
U,B,L,2B
U,B,L,2D
U,B,L,2U'
U,B,L,2F'
U,B,L,2R'
U,B,L,2L'
U,B,L,2B'
U,B,L,2D'
U,B,B,U
U,B,B,F
U,B,B,R
U,B,B,L
U,B,B,B
U,B,B,D
U,B,B,U'
U,B,B,F'
U,B,B,R'
U,B,B,L'
U,B,B,B'
U,B,B,D'
U,B,B,2U
U,B,B,2F
U,B,B,2R
U,B,B,2L
U,B,B,2B
U,B,B,2D
U,B,B,2U'
U,B,B,2F'
U,B,B,2R'
U,B,B,2L'
U,B,B,2B'
U,B,B,2D'
U,B,D,U
U,B,D,F
U,B,D,R
U,B,D,L
U,B,D,B
U,B,D,D
U,B,D,U'
U,B,D,F'
U,B,D,R'
U,B,D,L'
U,B,D,B'
U,B,D,D'
U,B,D,2U
U,B,D,2F
U,B,D,2R
U,B,D,2L
U,B,D,2B
U,B,D,2D
U,B,D,2U'
U,B,D,2F'
U,B,D,2R'
U,B,D,2L'
U,B,D,2B'
U,B,D,2D'
U,B,U',U
U,B,U',F
U,B,U',R
U,B,U',L
U,B,U',B
U,B,U',D
U,B,U',U'
U,B,U',F'
U,B,U',R'
U,B,U',L'
U,B,U',B'
U,B,U',D'
U,B,U',2U
U,B,U',2F
U,B,U',2R
U,B,U',2L
U,B,U',2B
U,B,U',2D
U,B,U',2U'
U,B,U',2F'
U,B,U',2R'
U,B,U',2L'
U,B,U',2B'
U,B,U',2D'
U,B,F',U
U,B,F',F
U,B,F',R
U,B,F',L
U,B,F',B
U,B,F',D
U,B,F',U'
U,B,F',F'
U,B,F',R'
U,B,F',L'
U,B,F',B'
U,B,F',D'
U,B,F',2U
U,B,F',2F
U,B,F',2R
U,B,F',2L
U,B,F',2B
U,B,F',2D
U,B,F',2U'
U,B,F',2F'
U,B,F',2R'
U,B,F',2L'
U,B,F',2B'
U,B,F',2D'
U,B,R',U
U,B,R',F
U,B,R',R
U,B,R',L
U,B,R',B
U,B,R',D
U,B,R',U'
U,B,R',F'
U,B,R',R'
U,B,R',L'
U,B,R',B'
U,B,R',D'
U,B,R',2U
U,B,R',2F
U,B,R',2R
U,B,R',2L
U,B,R',2B
U,B,R',2D
U,B,R',2U'
U,B,R',2F'
U,B,R',2R'
U,B,R',2L'
U,B,R',2B'
U,B,R',2D'
U,B,L',U
U,B,L',F
U,B,L',R
U,B,L',L
U,B,L',B
U,B,L',D
U,B,L',U'
U,B,L',F'
U,B,L',R'
U,B,L',L'
U,B,L',B'
U,B,L',D'
U,B,L',2U
U,B,L',2F
U,B,L',2R
U,B,L',2L
U,B,L',2B
U,B,L',2D
U,B,L',2U'
U,B,L',2F'
U,B,L',2R'
U,B,L',2L'
U,B,L',2B'
U,B,L',2D'
U,B,B',U
U,B,B',F
U,B,B',R
U,B,B',L
U,B,B',B
U,B,B',D
U,B,B',U'
U,B,B',F'
U,B,B',R'
U,B,B',L'
U,B,B',B'
U,B,B',D'
U,B,B',2U
U,B,B',2F
U,B,B',2R
U,B,B',2L
U,B,B',2B
U,B,B',2D
U,B,B',2U'
U,B,B',2F'
U,B,B',2R'
U,B,B',2L'
U,B,B',2B'
U,B,B',2D'
U,B,D',U
U,B,D',F
U,B,D',R
U,B,D',L
U,B,D',B
U,B,D',D
U,B,D',U'
U,B,D',F'
U,B,D',R'
U,B,D',L'
U,B,D',B'
U,B,D',D'
U,B,D',2U
U,B,D',2F
U,B,D',2R
U,B,D',2L
U,B,D',2B
U,B,D',2D
U,B,D',2U'
U,B,D',2F'
U,B,D',2R'
U,B,D',2L'
U,B,D',2B'
U,B,D',2D'
U,B,2U,U
U,B,2U,F
U,B,2U,R
U,B,2U,L
U,B,2U,B
U,B,2U,D
U,B,2U,U'
U,B,2U,F'
U,B,2U,R'
U,B,2U,L'
U,B,2U,B'
U,B,2U,D'
U,B,2U,2U
U,B,2U,2F
U,B,2U,2R
U,B,2U,2L
U,B,2U,2B
U,B,2U,2D
U,B,2U,2U'
U,B,2U,2F'
U,B,2U,2R'
U,B,2U,2L'
U,B,2U,2B'
U,B,2U,2D'
U,B,2F,U
U,B,2F,F
U,B,2F,R
U,B,2F,L
U,B,2F,B
U,B,2F,D
U,B,2F,U'
U,B,2F,F'
U,B,2F,R'
U,B,2F,L'
U,B,2F,B'
U,B,2F,D'
U,B,2F,2U
U,B,2F,2F
U,B,2F,2R
U,B,2F,2L
U,B,2F,2B
U,B,2F,2D
U,B,2F,2U'
U,B,2F,2F'
U,B,2F,2R'
U,B,2F,2L'
U,B,2F,2B'
U,B,2F,2D'
U,B,2R,U
U,B,2R,F
U,B,2R,R
U,B,2R,L
U,B,2R,B
U,B,2R,D
U,B,2R,U'
U,B,2R,F'
U,B,2R,R'
U,B,2R,L'
U,B,2R,B'
U,B,2R,D'
U,B,2R,2U
U,B,2R,2F
U,B,2R,2R
U,B,2R,2L
U,B,2R,2B
U,B,2R,2D
U,B,2R,2U'
U,B,2R,2F'
U,B,2R,2R'
U,B,2R,2L'
U,B,2R,2B'
U,B,2R,2D'
U,B,2L,U
U,B,2L,F
U,B,2L,R
U,B,2L,L
U,B,2L,B
U,B,2L,D
U,B,2L,U'
U,B,2L,F'
U,B,2L,R'
U,B,2L,L'
U,B,2L,B'
U,B,2L,D'
U,B,2L,2U
U,B,2L,2F
U,B,2L,2R
U,B,2L,2L
U,B,2L,2B
U,B,2L,2D
U,B,2L,2U'
U,B,2L,2F'
U,B,2L,2R'
U,B,2L,2L'
U,B,2L,2B'
U,B,2L,2D'
U,B,2B,U
U,B,2B,F
U,B,2B,R
U,B,2B,L
U,B,2B,B
U,B,2B,D
U,B,2B,U'
U,B,2B,F'
U,B,2B,R'
U,B,2B,L'
U,B,2B,B'
U,B,2B,D'
U,B,2B,2U
U,B,2B,2F
U,B,2B,2R
U,B,2B,2L
U,B,2B,2B
U,B,2B,2D
U,B,2B,2U'
U,B,2B,2F'
U,B,2B,2R'
U,B,2B,2L'
U,B,2B,2B'
U,B,2B,2D'
U,B,2D,U
U,B,2D,F
U,B,2D,R
U,B,2D,L
U,B,2D,B
U,B,2D,D
U,B,2D,U'
U,B,2D,F'
U,B,2D,R'
U,B,2D,L'
U,B,2D,B'
U,B,2D,D'
U,B,2D,2U
U,B,2D,2F
U,B,2D,2R
U,B,2D,2L
U,B,2D,2B
U,B,2D,2D
U,B,2D,2U'
U,B,2D,2F'
U,B,2D,2R'
U,B,2D,2L'
U,B,2D,2B'
U,B,2D,2D'
U,B,2U',U
U,B,2U',F
U,B,2U',R
U,B,2U',L
U,B,2U',B
U,B,2U',D
U,B,2U',U'
U,B,2U',F'
U,B,2U',R'
U,B,2U',L'
U,B,2U',B'
U,B,2U',D'
U,B,2U',2U
U,B,2U',2F
U,B,2U',2R
U,B,2U',2L
U,B,2U',2B
U,B,2U',2D
U,B,2U',2U'
U,B,2U',2F'
U,B,2U',2R'
U,B,2U',2L'
U,B,2U',2B'
U,B,2U',2D'
U,B,2F',U
U,B,2F',F
U,B,2F',R
U,B,2F',L
U,B,2F',B
U,B,2F',D
U,B,2F',U'
U,B,2F',F'
U,B,2F',R'
U,B,2F',L'
U,B,2F',B'
U,B,2F',D'
U,B,2F',2U
U,B,2F',2F
U,B,2F',2R
U,B,2F',2L
U,B,2F',2B
U,B,2F',2D
U,B,2F',2U'
U,B,2F',2F'
U,B,2F',2R'
U,B,2F',2L'
U,B,2F',2B'
U,B,2F',2D'
U,B,2R',U
U,B,2R',F
U,B,2R',R
U,B,2R',L
U,B,2R',B
U,B,2R',D
U,B,2R',U'
U,B,2R',F'
U,B,2R',R'
U,B,2R',L'
U,B,2R',B'
U,B,2R',D'
U,B,2R',2U
U,B,2R',2F
U,B,2R',2R
U,B,2R',2L
U,B,2R',2B
U,B,2R',2D
U,B,2R',2U'
U,B,2R',2F'
U,B,2R',2R'
U,B,2R',2L'
U,B,2R',2B'
U,B,2R',2D'
U,B,2L',U
U,B,2L',F
U,B,2L',R
U,B,2L',L
U,B,2L',B
U,B,2L',D
U,B,2L',U'
U,B,2L',F'
U,B,2L',R'
U,B,2L',L'
U,B,2L',B'
U,B,2L',D'
U,B,2L',2U
U,B,2L',2F
U,B,2L',2R
U,B,2L',2L
U,B,2L',2B
U,B,2L',2D
U,B,2L',2U'
U,B,2L',2F'
U,B,2L',2R'
U,B,2L',2L'
U,B,2L',2B'
U,B,2L',2D'
U,B,2B',U
U,B,2B',F
U,B,2B',R
U,B,2B',L
U,B,2B',B
U,B,2B',D
U,B,2B',U'
U,B,2B',F'
U,B,2B',R'
U,B,2B',L'
U,B,2B',B'
U,B,2B',D'
U,B,2B',2U
U,B,2B',2F
U,B,2B',2R
U,B,2B',2L
U,B,2B',2B
U,B,2B',2D
U,B,2B',2U'
U,B,2B',2F'
U,B,2B',2R'
U,B,2B',2L'
U,B,2B',2B'
U,B,2B',2D'
U,B,2D',U
U,B,2D',F
U,B,2D',R
U,B,2D',L
U,B,2D',B
U,B,2D',D
U,B,2D',U'
U,B,2D',F'
U,B,2D',R'
U,B,2D',L'
U,B,2D',B'
U,B,2D',D'
U,B,2D',2U
U,B,2D',2F
U,B,2D',2R
U,B,2D',2L
U,B,2D',2B
U,B,2D',2D
U,B,2D',2U'
U,B,2D',2F'
U,B,2D',2R'
U,B,2D',2L'
U,B,2D',2B'
U,B,2D',2D'
U,D,U,U
U,D,U,F
U,D,U,R
U,D,U,L
U,D,U,B
U,D,U,D
U,D,U,U'
U,D,U,F'
U,D,U,R'
U,D,U,L'
U,D,U,B'
U,D,U,D'
U,D,U,2U
U,D,U,2F
U,D,U,2R
U,D,U,2L
U,D,U,2B
U,D,U,2D
U,D,U,2U'
U,D,U,2F'
U,D,U,2R'
U,D,U,2L'
U,D,U,2B'
U,D,U,2D'
U,D,F,U
U,D,F,F
U,D,F,R
U,D,F,L
U,D,F,B
U,D,F,D
U,D,F,U'
U,D,F,F'
U,D,F,R'
U,D,F,L'
U,D,F,B'
U,D,F,D'
U,D,F,2U
U,D,F,2F
U,D,F,2R
U,D,F,2L
U,D,F,2B
U,D,F,2D
U,D,F,2U'
U,D,F,2F'
U,D,F,2R'
U,D,F,2L'
U,D,F,2B'
U,D,F,2D'
U,D,R,U
U,D,R,F
U,D,R,R
U,D,R,L
U,D,R,B
U,D,R,D
U,D,R,U'
U,D,R,F'
U,D,R,R'
